address,balance,NumberOfTransaction,lastTransaction,firstTransaction,NFTCount,NativeBalance
0xa160ee6a2afe22d66c21ff6c52af8a37b063eb79,31374.26,3260,2020,2017,53,26.68
0x76257936bbb4fd8b0f37bdcf5090c50da742dff4,17158.17,1843,2021,2017,362,44.96
0xb72ecd2c471a7bb94bea57eeb42e3bc47d3af221,18887.62,2504,2020,2021,470,33.11
0x7c6220ab4eb6af244a748898ffb5d7c8ecb7d2b4,55058.75,2943,2023,2022,61,36.63
0x99ba60484570b72ed316f2dc585b5f1c3641dab3,64051.52,3482,2019,2022,288,3.81
0x7a5fe355b45ee928ad07dd4127a5d8e120ab2243,99490.39,2081,2022,2020,46,48.1
0x80ee92ad3def8070b4a81356943be6d1d28d77b5,88300.29,2950,2020,2019,373,28.95
0x9f32f0777beb8b8c765476709be9186197510fff,10358.95,1564,2022,2023,431,16.85
0x6c92aa1b184049db6d930892d85b0c5b6d3340e6,43243.5,629,2023,2024,235,28.24
0x7bd4efc3d791e4014da4a8b5753c3644b866d5a7,67050.0,2375,2023,2019,127,27.47
0x403e1517f32c89a86b9016703c4eeeb95e120d57,40060.28,4172,2022,2021,199,23.22
0xf47205c6e88adcdc1efb9e0a17eff20125bd6299,43689.09,996,2021,2022,80,5.62
0x717264f124bb6e915ca8d378cf83cbb5fea433ab,11202.67,2662,2020,2021,123,18.33
0x4b647f61d027d6e08030e653e58c2379874fd2d8,97039.67,3732,2023,2017,130,40.57
0xd9cb674b620720354b770f0ff543d91ad1112ef2,73928.46,3957,2020,2022,365,13.38
0x309f5d640cea8c222b484499236490800c21947a,51499.21,317,2023,2018,193,47.12
0x5a3358e79d725345470f6d70723ba024ed10e8e0,75557.37,4587,2024,2024,282,32.31
0x16d50f68764ba47c3398f0ceba8e8d2ba91f6f01,60633.8,1222,2021,2020,56,46.67
0x794606fceb5ce0d373f10b412210bab3f726864c,342.76,592,2024,2023,34,39.9
0x6ad5806bb56e0d055c8faaaf4f30606aaf430c8a,43803.88,3635,2023,2021,326,17.88
0x277c2b127ed98ff860606cc04bdea94d56493744,10548.11,71,2022,2021,26,22.98
0x7ad974581fd623dafa9e2d113e0c6b5be556aead,81934.5,4635,2021,2018,13,33.49
0x7762032e020af9a1aa4d8b4b971b57a5ec556ba8,83297.51,2172,2021,2024,343,26.35
0x3b376399ae958d23fbef5cf8f1f4faa57b34869f,42635.44,4060,2023,2024,469,39.52
0xcf7880c016e256979cbdb223ba03f38e45031491,18355.1,1010,2021,2024,355,16.18
0xa06dad2cc174d445490378d5e9cb36b225457b7e,20998.09,4923,2023,2020,96,5.2
0x5012811f3a7b2038e9a728a4c21cc33425e1174f,56825.39,342,2022,2019,102,31.61
0x88be1287c41369825ee72de8b16df6fe2a5b49e2,88589.54,458,2024,2024,430,3.97
0x1bddc4d4a2dfbc4eba4e169e8a68c76709482434,53854.63,1103,2021,2018,4,44.57
0x3465dd5c7bcc7275cd79e65788f2c9de9168c8a8,82840.79,3520,2022,2022,330,29.04
0x2e379264decb3b804d02ed61cd324fa39ad2fd38,27205.39,3482,2021,2023,111,11.4
0x94c230985fe0e6ca5e5542cb050395b72cf79fd6,25450.08,294,2020,2022,285,8.99
0xd7d36ca70e9c8b79e8467f8ee9309b4a1a6222aa,87394.45,1520,2022,2018,471,7.92
0x9e1184239d8dcd135b5cb22802097e9b520f72a2,29619.38,4364,2024,2017,408,39.08
0xae0cb5e59c4b5013759a8faf8f87efdde634c125,34730.82,1857,2019,2024,88,9.22
0x1a0d25b9a781a652414f8dc8c661b27fc6604eb3,22263.26,4283,2021,2023,133,37.19
0xbcd20009fe8939d7d89be4e8e2dbee9b6fad378f,23756.55,1784,2019,2022,277,10.39
0x9e664554a1fbf3351edca70499d2815716464a46,40883.17,3221,2023,2024,4,15.91
0x516b84bbf6a0be5fc3b3356bb1b2ffd5ab16d87a,79308.04,4359,2021,2024,460,9.81
0xe9f4ca3b12b85f4267d21d525ce6df4141111024,62526.11,3043,2020,2023,443,30.72
0x298cd8ec14f74ddb34a2752538ede406a31ff481,47800.73,3889,2024,2018,191,16.35
0x9bb27c3410894720a25efd201bd700ce5463396c,92598.09,3849,2023,2024,88,0.13
0x95b30b275384f6db96020f8038043dc6daabedbd,76524.47,2937,2024,2021,131,12.49
0x4dc2e2740a9da97ea9aab093adc250f8fcebcd83,6452.43,3205,2020,2024,124,5.03
0xee8244a6811d2d9dd9281b30ba2b4991ae4b19a0,93229.22,149,2020,2018,151,31.38
0x76f02ec532a528bbebbe2f30e036424cbec7602f,90791.74,1745,2023,2017,71,22.86
0xf8be1240046ecc799177cc0f0362120ba6773c26,84064.19,1000,2019,2021,78,39.39
0xa1574ff4f883540ad5e0f71e357459f25d16fda1,75476.4,3075,2020,2021,183,47.97
0x6a9d24a400545434f44e2f39503d3a9bd6d7358d,71793.01,4975,2020,2022,426,35.52
0x72947338b5ab051ce53b9814b10d4a8ca8607a32,99597.84,1865,2021,2020,374,34.46
0xf736871778a1348cd2e0f0970db15a8853124a95,47451.86,4538,2024,2019,38,43.42
0x1754e1926f1cbdc3cf6e090f05f62351312a9ab6,94604.6,3122,2020,2024,450,1.56
0x363501164a7a13b6873c9b3cff6ee7ad0aa8e992,16852.54,1084,2024,2021,100,33.81
0x88243fef2a94925ae5d1181f04b8360c51e4866b,81014.68,1789,2019,2021,201,12.87
0x615ce36974a871ff235c6dcf1915b1990489b1bb,8164.45,2460,2024,2022,325,37.69
0x22cfe818f91b76b00b553ff0fb13d3c109748fba,61666.47,75,2022,2017,164,2.15
0xd9ca708b154e14745c6a0785e26a09faaf14083c,31485.27,880,2024,2019,268,15.63
0x9e76be621cb6b14f173ad76a67e396412819ae4c,63576.93,1048,2023,2022,349,30.43
0x3c2a94faf36b30eeebc9dd2c05cde50594e8b2fa,92872.75,374,2023,2024,102,22.1
0x01b6ad636b51cfa5e0b832e8a00369d30ca4ba1c,23653.91,4274,2023,2024,397,37.4
0x0f4a36dedf46a757ff9681044abacc74a3e18e77,49787.87,110,2023,2019,311,24.61
0xfffd1599c1822001259dee3f866c8038584763b5,52512.91,4776,2022,2018,130,34.15
0x258ec3563deb694ea17aecce3e166ba95a2975ad,94028.88,4763,2024,2024,28,26.25
0x7c2173340e9d7e8b91cb9a2ff1728d813f14480d,67604.57,2015,2022,2022,415,14.66
0x2e26b38548070cfa4beda56e1a655c47b6b2729a,65032.41,3581,2022,2022,178,26.69
0xa0a7b6f50889116753c05b1e8ccdcaa340da18a7,92381.45,2578,2023,2020,403,12.35
0x92f023fe1b9b5f45ba0fea45a2bc0403c3a8ebe3,70551.63,3406,2021,2024,474,7.66
0x4e8b0a62dda09c48bc8397b7fc56a49dddde6fc6,30125.14,4354,2024,2017,127,12.58
0xecf6906eadad888af1eea468038e2c040fc4a41c,13033.25,2200,2020,2021,243,49.96
0x9da3c69f367df644f8e9acb76b8e315007115d07,2619.07,3191,2022,2017,416,21.56
0xb7c31b413a27be865ed84f92bd507c7aa3a49039,86848.99,1117,2022,2022,10,5.33
0x98c21ec7af669b95824260e77ca534decfe72471,66440.56,3787,2021,2021,283,25.81
0x4a538d577df8986f9a7cf0af53e793ad93d32ea2,18857.25,1277,2019,2021,318,42.31
0xec704991b796b9e8446bf8be9701b68a4a0b7641,79593.51,1921,2020,2019,126,20.62
0x09a1bd8033439ad2145025482788dae5739702f4,54332.02,2161,2021,2019,226,23.09
0x2133daa2e01ca8f26b3f873671228d769a1b6ddc,49693.23,3769,2024,2023,93,12.17
0x155e1565a7bcb8ac5ff1d583975e8254617fce5e,23258.34,3374,2024,2018,384,27.41
0xae896c58c4674b89c39c4884957913b348b2f3e9,50101.66,3441,2020,2022,476,16.11
0x56720bff94a39fbb1abef89e6217bbd4b0b0f0ec,16895.76,405,2024,2018,341,29.72
0x390decf4d29bc43f08d9d1db58e147003fed4fd1,82878.28,3935,2020,2019,77,44.95
0xca9181688e2fb887a86d6850c228c5ee53eeef07,44027.02,2364,2020,2024,472,30.28
0xdaa0aabad6d1884f7f1606796fc45955128c2f1d,64575.64,2936,2019,2023,201,35.61
0xce5dff90b8d7dc7801e53d5ab5e0fae238801acb,73630.32,4923,2021,2020,358,41.42
0x2f735ed3db674e0511b4081284e4b9eef02e8237,28371.83,2679,2022,2018,73,5.6
0x0262d83b1a4d6f50e96546f429b60ab991331009,30988.23,1103,2020,2022,231,32.98
0x4768daab21d101660e25b66b936aef00fb555dd5,4155.53,1930,2024,2019,469,0.25
0x4fb6397963e48de39efec6754b750fc25548aa0b,80223.12,804,2022,2024,487,38.71
0xb318ad36319fd697f284842cbb14da5335ba7678,45438.77,3503,2019,2020,314,4.08
0x609473a6d4313c7420b3526d6d8978698d6b5d09,71926.92,4243,2019,2022,113,29.35
0xb4c3c92cf8944e29dea499d0a88e2d402ffed376,42174.1,1821,2023,2018,1,46.83
0xbbb9518ca865cf9ed54017ea2ac66ed45b4c7182,93921.76,4817,2022,2020,197,7.22
0x5bfcd97ee4c547d94d2bec95930e92ee976fe68e,65913.04,2881,2021,2020,443,40.55
0xc568783332a56456df94fb07b8f38ee97b50c3c3,43207.08,4471,2020,2023,24,8.0
0xc221afedf0425e07f766070dc6ce3493af9d00ec,70834.95,1094,2023,2019,333,7.28
0x775ee221ac088fe658a53103aa2d66a5cbd8b13f,1308.37,2440,2022,2024,500,47.49
0x63b0836af85f5f17e39886ae1cef7e8ef30d31f7,30414.68,439,2023,2024,357,20.7
0xbfe50261c6824e23ffa585b0096bcc4465f56365,92739.29,4887,2021,2020,79,1.07
0x6bfd51fc84cfa968c0480cba43d4853173476e5b,97257.19,2309,2022,2018,252,12.05
0xe963eeef4920be8da85a26078eb13b63812afc8d,88580.75,2183,2023,2020,439,27.34
0xde37152ddecc28e57b6da3080f7f4cf220919b28,55428.95,291,2019,2023,413,1.22
0x73271be6ee93f56db4bc0fdbd5cb994efd6507d8,74447.81,2015,2022,2023,29,25.71
0x729a1dbe9647951018c6d84a98f92229f98962be,30116.63,4686,2021,2017,438,33.58
0xf4a4d3411a84cdd3ea452044de85fab561e78479,60072.04,3922,2024,2022,122,3.28
0x1f9bf20acbde218db202b782ffad634ebd27f7c8,92533.05,1900,2023,2017,140,36.87
0x7c8f7a742b058b00fcbbea57030829f499f45208,19048.72,574,2021,2020,104,21.47
0x1e48ef95b990dcb81886aaa73bb0b49cdb67c25d,68812.06,4796,2023,2024,84,3.55
0x1b0b163fb1c7babf7df7b1bfd2330c76f02c59c5,57298.37,767,2024,2021,351,17.25
0xd39ba4e00af07cf35fa1a94aab8fc0698973a512,69351.61,1832,2022,2021,494,18.89
0x48cbdc46507ff30f5dc6d6dc26ca2a1528afda8c,86440.82,3715,2019,2017,260,47.89
0x624cdea5e7565bb6eb0e688d19c3b4b38978b6de,65.13,4913,2023,2020,363,6.94
0xa41595e40970fec64c4385a489dc8d1d0b84aa95,83450.91,4213,2022,2019,259,17.05
0xc1d5753b8bdd67337b1dad6dc62e811eb84d4c4e,84767.93,1822,2024,2019,166,49.13
0x63060b5c59ec5dc3e3b458a29bab68fc8eb9a884,78037.96,2879,2019,2017,365,1.56
0x098599eecd69f195781bce6ccb3c6d726294b368,93036.18,3000,2020,2017,177,25.05
0xb471781075c6f73df52ba6b506c052d0ec00ec6b,13858.93,3964,2024,2019,246,0.46
0xc60350776f897614498316d391bf4337412bdfac,51153.67,4148,2021,2017,140,49.24
0xf7d38d365e933a5f57980fe3ab22105de842d9b7,27884.39,619,2019,2022,285,20.87
0x2d350f31e6c4482718392ac5a8c9bfc06bb819bc,5525.17,92,2024,2024,360,15.86
0x7071967c3b6ae158a15a0d8af8f94cd9f3409523,69086.1,3902,2024,2018,404,35.17
0xe7fad1f47f67dbccbc5c4ae3dd4784a7ed213be5,4049.37,3923,2024,2020,378,5.52
0xbb6decdfe81122f6ac3b269ae83791e2fb3fcb15,95158.82,4605,2021,2023,284,16.3
0x350487da9cff5b74e7d0614ff2914da0c125d0cf,72030.39,472,2019,2021,70,47.52
0xba7ef6feda7a005a49ad60a196f85f7fb59a711c,61273.9,4825,2020,2023,227,3.13
0xf5f699883221fe680b47581e37f8fc26600d6417,91399.74,4454,2023,2022,424,46.23
0xd5ba88c556a4ec40c26aeaf7c8f95cf14c3362dc,253.93,926,2021,2024,440,31.57
0x76c336c7320532f59f7a51a3a82998fb8a3d1045,47370.2,3680,2020,2020,392,42.16
0x4d8a81fb923ef8376ac359462eebb6d24553e4b6,39004.57,126,2022,2017,273,49.09
0xf7c14ad986c13d7c214e7ecedc718784311da361,70580.76,3582,2019,2024,472,18.85
0xcde963a5dab78bcf807dd78a4c2440523aeed470,81024.4,1007,2019,2023,69,40.52
0x72143e461f557abe365839d14f50fe573c21d638,71934.88,765,2022,2019,222,27.35
0x6d377b09914b032c9bc55fd2e19316a1ff3e2a83,8501.9,4882,2021,2017,266,21.42
0x37265bf42978c65e41cfc29edf5fc8e9ed317e93,77205.79,2966,2019,2019,322,29.11
0x77bbd60d3c86c9797eb9fb4d9f611782902b8927,93947.72,3704,2021,2018,200,16.77
0x120992f7a888f314058aafef7a8c5002b8f9bde2,602.02,1880,2019,2017,232,28.0
0xc15ecff3189055c29f551a236961f9e8ab0b6c7a,17956.18,1807,2020,2019,333,49.69
0x2d015e5daf07d0a6594587f0113eddaa4f71bea0,15291.66,1992,2024,2023,52,42.3
0x72a92efa001d0a7e9db717e60386f40637d7f316,56511.8,2428,2019,2017,474,37.62
0x880147c926610cf24efac32523fcacabcc87e65c,92055.73,2313,2021,2017,497,24.56
0x176e7616e62f1b09fd0782dd0425fbe7772f0cf3,28366.75,2481,2019,2022,215,45.43
0x70a9041e2542e28778e049e93a92ed5582916d02,61336.77,4881,2024,2018,293,28.74
0x71924484d5f6ba007f5c68b946e990619139f893,84163.52,1755,2019,2022,493,42.03
0x71be29413addfde63d3b1b04dcdf355fbb67d56e,5816.45,4936,2023,2021,50,35.22
0xba8013a9adabad3c3dbe6a873d9da43b48085c0d,21075.93,4420,2019,2018,421,49.34
0x470013d46e61e4d0138e40c9b6fee5170da21410,50160.22,44,2020,2021,328,46.14
0x3940afc1815388efd6fc31f1ac4509df246237d7,73962.35,1580,2022,2022,71,45.94
0x585ede7ad93d4449bee0c35d01dc292c48951bbf,63934.93,4285,2019,2018,266,22.97
0x1367bc270ff9ced0b7408a81c0914238a71e8148,66703.46,1683,2021,2017,217,40.28
0x1f7394f4ee40092ae1149520081b48139ec12991,17084.04,3216,2019,2019,437,15.56
0xce952df5d9c399e4f684272d8bf8300dcc04c6d8,74482.01,1934,2023,2018,130,6.01
0x51988b941b123020a7e79a159d8739aff71273a6,65163.85,3569,2021,2017,324,12.85
0x7e7206a46a37a84c764789cc6822b21636460449,59218.84,1224,2022,2020,436,15.14
0xf42b206ed627aa52b12678e44af4d61d264d4f2c,23626.12,2956,2024,2023,220,35.35
0xce020e0158ec728c3853e9cd2dc2e61a4ffc7acb,67052.07,1094,2019,2023,443,2.32
0x8460cdad2d20d4fe411dc3de0aff7fa90cd8f6ac,48018.03,1063,2022,2024,286,13.71
0x7f0a0ecadc4e184863d7d211d4dcff6082dfb48a,57392.68,4589,2020,2018,43,41.43
0xa6885dd3f2a817922aab4f0571b2cc89491121a1,86421.51,3857,2023,2017,468,37.66
0xd5ffa90da4b8903e89b614caa6da8db70bdfaffb,12626.85,3979,2023,2018,350,48.97
0x825b7327afea77caf069c7070d8039caf4bdbf30,16051.64,2139,2023,2021,327,26.01
0x46ac1cca1bd2c1a7c1950dbedc722a9b613c5e7e,11614.91,2572,2024,2024,257,45.28
0x84c5b7fddf58a99b00ce10cbab6e1be2fc5b3eec,34819.96,4902,2023,2022,277,4.17
0x64c37c8bb0a4d589bdf55bfdb3f081019293727d,43047.95,4967,2022,2020,332,22.17
0x84ca12a7498f515334056e6310abfd76d00cb18d,92272.41,1603,2024,2024,224,17.61
0xbafde0ffa0f1180a178c3ad6d4b31caca1ec2dea,97144.67,1642,2022,2023,217,15.04
0xaf5c5cd73e69c0529980909277f62c567bf23f60,67.85,1193,2020,2023,421,29.77
0x5987d9f44579dedc411f5ce1346008b030450e75,69450.51,161,2021,2021,472,9.26
0x160dff00d58ddd8e4b3a04ab76bfb381089ac00b,50842.57,3896,2019,2017,490,36.17
0x572b0c5affe0417f59ca787004edd1ea525db690,20713.95,1225,2024,2018,237,17.68
0xaf630dbe44d8cfd4cbab9494ad973fe97b8155f0,73839.0,776,2020,2020,241,0.38
0xf15b06694b42f69b27a824e2684fee9b934952f2,9795.33,4937,2023,2022,367,20.04
0xed97c88c324c0f4b7dd1423ae2758765ed66eb26,60011.34,4515,2024,2019,183,3.99
0xd9e43ad15d20aed9423eb0b7d20d9b48f6b4b641,61062.38,226,2019,2022,282,44.19
0x9edfcdb00edd1e62168e8b2df96b049f994a4092,70899.45,2348,2020,2020,317,42.72
0xeb782ad52139be48b247cdaffcb624df775776c6,74102.51,3249,2023,2017,385,48.11
0x68cccfc87ef2da74c93caf70ffb082d1dcf66d68,17858.72,320,2020,2017,448,22.46
0xb204990b50cdb54ccf6b3cc9412cd96e8ebbbabb,80123.51,1750,2020,2022,205,21.15
0xb063687c8efe3e8f727e2a2abf2236567f490f25,33742.95,3669,2021,2024,291,47.15
0x7a39b3dc5a49d1bb8cf550adce3b4b386c1d37a5,93773.06,4491,2019,2021,177,38.03
0x92ac96f1b214c13667ccf2f762bc23a8a12c2052,86765.66,4676,2022,2018,380,41.56
0x6ce258cbce784c021dfea38542417088e1d1f248,15704.21,4433,2020,2017,370,10.72
0xed62ed24c3e760ce5dc093deece5dccb344924ce,64076.46,472,2020,2019,469,1.02
0x9c03d8e000763c78ae8ed1da78f2385c4b76675c,97753.01,789,2024,2018,89,11.73
0x52411448d3da543972d0393da280432b2b807ba7,59655.65,4376,2021,2021,235,24.27
0xa9558fc50a72c6aa67ffdfce88c4bc887cd0046a,73087.89,4656,2023,2018,339,6.65
0x915957c72295683a84e5870c3b9c9dbc4ca60007,18979.72,621,2022,2024,468,20.87
0x68b16d127ead2f36607a7b7970fd735be5ebc17b,60198.75,1555,2019,2021,416,39.12
0x7b203bc5a1e01c85ce1c7858777dc6567fc375df,22454.61,585,2022,2019,140,31.23
0xab938aaf66506aad205cfc5ad432f8928c2694a5,54743.99,640,2020,2017,454,30.38
0xd44ad2dac2eeb6a90eb57cddd1e8f49ebd912c44,99005.81,3345,2021,2024,489,48.98
0x4a3ee1bfc26df353a629139aef4ef0e158cda179,53917.12,3410,2024,2024,221,21.55
0x4f3fd1170fcf41c08266a08f51841cd34aaf52fe,12789.46,1721,2022,2017,455,39.94
0xa60a4924a64af027415134c9611342bff9ed39a5,68108.37,156,2022,2022,44,21.1
0x27ef43131a438710261476e41c153aba67a60782,44052.23,3354,2019,2021,173,43.54
0x682283f1d04f43b60be57de78084cb387cf3b1e7,98375.0,1326,2020,2022,449,11.77
0xe23d8e14f44b6d5aa6a943bbb3d8146ad6529394,8097.27,1511,2021,2023,213,34.96
0x2906a1e2a0fd11f1d349a216105ba77477b90638,75086.56,3650,2023,2023,136,4.35
0xa5795de657452e143a4b2193d630d2abb0511f02,94797.38,205,2021,2024,406,15.17
0x1a0a4dad164ae1b6b3dc0e7133e40a277b656c99,20968.63,1396,2022,2021,407,40.99
0x9d5996aa763b49157cf4368c9a116d234db62e56,78454.63,2794,2021,2020,413,15.28
0xcac47ebf65dcb04265d810fa9da705f984b12ef9,10776.84,1704,2022,2022,54,20.14
0xc4ddfb2b7432439d8aaf2a682ce438b947e27ad5,98832.12,2704,2022,2023,178,39.34
0x02cf63b5cf9d8dbee1bfcf18b6f8c1b4f2bf8741,19451.96,4309,2022,2024,8,37.23
0x207c54dfc1e3d95b9d0861eb7314e3686effd293,61414.0,2627,2020,2019,187,15.02
0x27b290e03c7c8612b41c7f8ddd3984a7b3553942,18780.33,4370,2020,2020,370,32.08
0x3a1028b562e858c6e5ff0c8f23c1e3655282cca0,55055.09,373,2021,2017,99,28.64
0xa72726afe17a96bc453add828031762dbfb6f58e,49380.0,3652,2019,2017,109,13.76
0x0302359205f2200bd67b287f54bd17c162708e75,4816.43,1393,2023,2018,97,29.02
0xe39f845161f7a88735b6b577f9513e89a95eadf4,7580.5,1532,2020,2024,143,0.46
0x540dabd803d65bf3ac1ae63f950424f73cf25bff,92819.59,1114,2019,2019,136,1.07
0x70db6882e4d4cfee2184039e1c85ebda7f9a15c3,26044.93,229,2019,2020,73,18.74
0x88eb7899513f2111f849ff2342283993a7ea24c2,14215.47,2838,2022,2018,129,47.6
0x368ffd00be67cc390f913c4f85745941b0156fca,14732.77,625,2021,2021,372,37.66
0x10d88ad4443adf14b543688e2f125fca31b1b606,66124.59,4390,2023,2020,152,39.47
0x5ae0dd63c94178e7dd0f74d9c75ccf9e803d95e2,79393.97,1078,2024,2018,174,5.44
0x52a38759779242c020ab53b2f7acce61121929f7,31933.62,4875,2019,2019,467,40.15
0xe513f117337de0ba5bb6205b02ff08fce37bed78,62043.64,2295,2022,2022,320,35.79
0xe1bd6d826a3cc3f9418e9a415e4e7e2c34b1c131,88074.61,1586,2022,2022,341,35.79
0xf000efc1ac01a87ef57a526ecae8e5056e0abc1a,11009.38,1348,2019,2021,109,40.12
0xcc88d28326231c028f589cab1c73b5b2428a1185,75590.43,1311,2024,2018,470,15.39
0xcb1b5461bf2a29995ed3f0bb9aea42cb01af93eb,72792.64,3059,2022,2021,93,38.19
0x7b82a3431a54d29c6c19bfb0183b420f69324d83,19493.2,3908,2023,2017,447,33.31
0x6b450d6843fcc51f3c6bcaa712fdbe3730427f84,245.15,3088,2022,2023,161,5.53
0x73d11ab5d0bb162c9c748f08a4969f8917c77181,49755.41,2649,2020,2024,153,33.31
0xb14d77ed1843067d47c19f6195336ad6dc8ec8dc,35395.25,2446,2023,2017,216,13.82
0x194950a277daf3f75df056039088e5308ce8acb4,8842.3,541,2019,2018,493,45.22
0xe57e8404ab4a815b3ad0ae6d4cf12ec4531c4dfd,59289.54,127,2020,2020,204,22.71
0x27f60b34ec09c2e597463c2acbf57b1eb2010709,14722.54,1359,2022,2019,248,30.92
0x9b7e857b502dd308b258fb78b0214ca15e545351,16779.39,1326,2020,2024,362,14.1
0x0dc28bacf1947b1be1943435673a02714fdcc605,3154.07,3066,2023,2023,229,10.38
0xe13b524d186b6f821b36c8753f180ff62b75f705,23554.18,1541,2023,2022,225,4.69
0x37c21adc41396fde2d1d3d170c317adcd8d3c0e4,56311.57,4841,2020,2024,250,24.41
0x369758f1e4888375e2cb609bc3e01e29644850f9,66921.96,2396,2022,2024,62,23.19
0xa2b9e86198d731c6d4b1e4db6703295cbe2174db,52978.03,2665,2021,2024,392,41.19
0xa2064dacc5adc73a991c53b16a548738e0f1476d,88965.09,808,2019,2021,491,41.58
0x4b22255502a18016764e2a172220770cd85e8c9b,50240.5,3339,2024,2022,373,18.11
0xce3076d4806e288f05d47cd54ce77c2439ca6746,16467.05,1737,2024,2023,25,32.69
0x9cb0415f86b9aaca3f2aa7fc8ca628f53115c5e4,43081.67,3247,2024,2021,35,17.67
0xaa4a743b36e9affcfbc0af656400c514f110cf7e,69783.68,2550,2020,2024,414,13.21
0xf0e9af002b910314799b9992a2342b23e7a46f93,31760.47,4304,2020,2023,122,18.93
0x452f6572be575491d562afc912499b9817c382c9,31981.43,1700,2020,2018,242,14.32
0x9c2e48f4e91fcb3d7211ce88f158ac0b64180d71,53136.23,4206,2019,2020,157,22.35
0x945606d31487451ca362b88444e3c1f1d1c96920,89853.88,4779,2020,2017,324,27.31
0x92e5b1a5fdd4bbe7acbbb9ef771ae1c342f0b154,89346.91,1468,2019,2019,349,14.55
0x10c352894a98dad169109453cbd1bd6fc5991ce2,63042.93,116,2022,2023,98,24.79
0xb0d6d0fd0d9b560cd0fedbc73c9672dffce2e93f,21851.77,2765,2022,2022,219,48.4
0xe9d35fd8554932b0de5a2bfce814977640d40899,36795.92,1572,2022,2019,16,23.2
0x8866d778ec809abe9aa0e5c82dea8dec3abdf3e7,65486.45,2207,2024,2022,223,23.16
0xbeb6194d9eaab96fe0f513f653581d058ce1dd6f,11717.36,2087,2021,2017,280,4.56
0x6daadb3d003f63fe2a4344439d1e0fcb0876d22e,49347.23,213,2024,2020,88,33.23
0xe8fab51f6d91ed6ade4e6fb56004703c5b0d1faa,38605.55,2158,2020,2024,187,44.39
0xc634e2a4a9ca1ebf2d5427396f7776677a6360b7,92490.13,898,2022,2018,214,33.41
0x8d97957e3620506828078c1087dbb88658a20362,66686.94,1798,2021,2021,71,8.46
0xd6bc1320efdb618cbeea6244a9ef95b3efce8b13,43879.04,4825,2024,2020,264,46.77
0x7b0adba0a4e3982a79deff992424249fa8f2d817,83090.54,4845,2023,2024,379,36.7
0x9076391c16676f6097a5126a443d0c9c6f439670,45979.82,3979,2023,2021,141,36.29
0x8b47b772c3025ec9fa670cc26dfcbf40d59a4abb,90627.35,1681,2023,2017,179,45.95
0x8f4fcd89be2a1a5b83fba41da1aa39fa97640b81,5577.4,1067,2023,2018,84,13.36
0xf074c00229bed34489d53500876cc4b07e97c321,13755.57,72,2024,2023,196,39.53
0x7ff4e06de18dfb9aa91b901a16062fa97cc9240a,5529.39,700,2021,2022,196,20.72
0x757291459d02fd9dd1d0a6240a334d7269491c67,61350.28,653,2022,2020,448,23.1
0xaefa673bcdd9cd5119fb98b9f900a577596db24b,53447.06,228,2021,2020,325,19.79
0x02623859ef721524ebabbae620fb9be40eab616b,50580.94,1707,2020,2019,429,36.47
0x551cfaa805d2e25636ff926dccda4b136248d8e3,83329.45,575,2019,2024,235,4.53
0xc25cba5bb716df53e973b6e1c3f6eefc6d56cefd,29757.06,2910,2024,2020,273,10.36
0xe156c808079a46828e132a9a006369f701623735,17595.05,1735,2023,2017,112,47.23
0xc296280f9f71cf58137f002eee3bf0afa0fe8bff,60101.43,3530,2023,2018,322,21.97
0xb8bfc9f1c5c8ec3e8878d7d6826b1e58d68367d9,78240.94,2901,2022,2021,466,19.59
0x905a99afe12ffec6d97a9aee36b43798e254bbcc,8913.39,2991,2020,2017,144,42.9
0x762dba2ab16ad8fc1b704fc129939e5432c9e523,93289.79,1930,2019,2020,88,28.49
0xb931ace349128b91c68bf36164e51119af3dfa52,83764.01,713,2023,2017,173,33.85
0x8e71a20bc9f1c5f1fc9629a57ff0945b1f7f7391,95778.29,1550,2020,2018,375,12.99
0xc01b84c59ce139f1572d90879c81f5e609a4fa77,43280.48,2634,2022,2017,267,13.77
0xb197a829abe12ae5046596f8c1b73a6c016311aa,37831.17,4733,2024,2020,420,34.5
0x8bfd44a9a37b8d979a758a886db7f4f344f60731,31120.58,1518,2021,2023,330,3.5
0x239cf8c513ece42956cbb36a91e972c46a17f795,66165.97,2917,2020,2018,313,9.91
0x609356892e9102fe3c2da85e98baddc252580e4b,95771.28,3813,2024,2022,378,39.24
0x5f101f141555f1ed168c6896e0958d12ac3bf4d3,33914.66,3715,2019,2024,135,0.38
0xb6b38419c9c89aa3503e438c1a537bcf9d81a2ee,73717.7,2299,2019,2022,17,8.23
0x432a3f49ac3664b0694c03836825e5f7538e5e66,77213.18,4252,2022,2021,407,1.5
0x998cd1db6b1d7ab41b62a3278121c91d5edaaabb,92189.32,2554,2021,2023,47,33.42
0x82a99283a54c00159c68c7a9bd9312bd69ae8e34,50122.29,4617,2024,2017,145,46.92
0x3642382cac9caabd84fa7611b8f12842de1dbfd3,17302.83,606,2020,2018,404,13.34
0x8bb3e63f6d164697973d497fb391c3496ea277fb,60633.07,1102,2024,2019,136,5.58
0x3c18d3cb29ead85170e2a6ba084c0a74a52581a1,74437.03,1076,2019,2023,234,16.03
0x1f446d7b066fa0626c8d1502eaebb5852fadf08f,90571.09,4126,2024,2018,258,36.06
