address,balance,NumberOfTransaction,lastTransaction,firstTransaction,NFTCount,NativeBalance
0x9633696818460c22a5b1dbc50f6f505d66a07f95,12712.37,1809,2024,2022,25,11.26
0x1c65e0c9e6dffaf8d6adee5af01592a860683759,9439.48,1470,2019,2022,303,48.32
0x6410300af0e1d58ad047a3e55e9413bb405e324c,2764.66,1709,2020,2022,484,43.78
0x292526747f52e579c89882113e65cfa63a36e67a,7886.51,2916,2020,2020,20,29.45
0xac31a3db77b5afac4474529e15a2926462cdd09e,79992.98,3410,2021,2021,309,1.06
0x2126e994d9d10bf3fd0f3b0fe5d1b3a7a105d830,85045.18,4885,2022,2023,171,22.67
0x188dfdcd1d7167d7a42774ab59b8a1f6ab6b8d96,99921.69,94,2024,2017,200,44.63
0xbe11a30a4861e616a021a3f84eacc9e6eced13ce,5790.79,3524,2024,2022,248,38.94
0x03b088d4a4c1317b9e52b222cc8b984fdbea0e8d,27366.75,1010,2021,2020,175,10.83
0x15e12c25bb2659479f4c86a6fd845993a327cf7a,67200.8,3019,2023,2024,365,47.78
0x44f1a511d867d708b9f031a23dcef8bebff640d0,67421.67,4970,2022,2022,9,25.75
0xf97c5971f7d41945eb9aad1ac25b36808000dfcc,85017.43,657,2024,2017,197,41.05
0x8df946ab315ae68314695033a1f47d22edbb0503,44959.0,4659,2022,2017,5,7.01
0xff45d41703d7a54924b1391baf00002146b5457a,53961.04,1829,2023,2021,28,36.27
0x98efc6b64533ea1f10455b919e290ae35370d5e6,9085.81,482,2022,2017,398,18.86
0xc6c8e6d3539348d1306dee5ec02bb23c22e4d8f4,20976.23,1105,2020,2024,175,7.16
0x6ccd401636db1be8b163ad67902926d8b86a7f32,28017.99,3104,2023,2023,478,12.81
0x32ba62a627bb0e83984fd76a38090045a8817953,96723.23,4210,2021,2021,57,11.92
0xd22b63dd711b07e109be8844c65532cc4db3f84f,49234.22,2685,2022,2021,484,3.82
0xf0033d427bf551e3dc7c75643b8258993d58e9eb,15070.76,4690,2024,2017,487,1.64
0x23986956e3ec6a04aa171852c61330cd64fa518b,83392.41,2277,2024,2022,147,40.52
0x337d4ca395af8c39e770e7b7e1030d6a3a05b88d,60126.07,1275,2024,2023,442,43.57
0x3bc1095b95926644af3ce70c6196dc68f01c4519,52386.35,315,2024,2020,257,10.52
0x57979ad96ee8d49df55854e5779c0ec490a10dce,34722.55,1188,2024,2017,143,25.69
0x1dd995bfe650aea17edc5ede40ea4d95fa2f0153,24412.24,2570,2024,2022,446,22.41
0xf18887be2047f4d4a6e5383eeff9d5fc938b5a89,40161.05,2598,2021,2023,234,44.5
0xc5248d43854717a2db786d5dc241e0e10cc70cfb,81630.54,2187,2024,2020,44,38.18
0x3300f8f570dd682cc15505a7295401f3a3336b61,37993.37,3980,2024,2023,224,19.86
0x33783fcc992a594001516a305a6a2ec4752d7003,47249.17,3611,2019,2019,154,25.87
0x0d0ff5d10c0dc1d1b35f1bac2b90b8aaed320e0a,62050.6,3981,2021,2018,172,19.43
0x64eaf4ff1653c2d9c04c83c8145dede7f11b174c,43801.88,4460,2024,2021,324,42.29
0x77e6cfa916befb40e0cfd9c168c39ca492f78b1c,48701.13,2198,2021,2018,344,39.57
0x16ea4d259dfe135bf0492b6c08cc90c9a7812cf0,32490.25,920,2022,2022,223,38.55
0x1a4d3399c13e818e812c3288aef48cd23ed30495,2021.52,1995,2022,2020,68,34.08
0x7f23cacaab0bf346b1e4cefc2f534682624900a0,93476.99,3207,2022,2017,148,20.46
0xc9ab19ef8cb433de4f5388d522dd8c3376ed0ca3,3135.03,1113,2024,2021,397,42.25
0x3381c95a6a1d53cb124819d198de49aeda51c044,66739.43,434,2022,2024,482,43.24
0x3d3dab997a9db716cc81c53ff24a6fe5a291dc07,53788.86,554,2022,2024,273,31.39
0xc8192d2f945ffecf041dd2223d1a56444f0db062,4483.49,1572,2022,2022,235,6.25
0xa355f45c73e5939c4e1a5c85bc02db32e0d07440,2668.23,199,2023,2020,196,39.93
0x928bd5506195e2db18cdb153d4add8ed586228bb,99348.34,4045,2019,2024,311,34.1
0x3583d0170e1e60d54af21f233caf8ad209f22f20,48128.85,188,2020,2020,59,1.61
0x1547afa98ab1ab7df69e963e8096eb9d63178306,27837.88,2316,2022,2024,45,29.62
0x1cd882e4ff2dfbf6ba5aafd725a180cdf4a6cc3e,39872.29,2577,2024,2018,376,4.19
0xbe23f162486c6566abeedf7351afac1a27bf34b4,3954.54,4584,2023,2019,446,12.94
0x3980a18c6a743ebcf94c14d3473c24742c642518,50371.49,115,2021,2021,50,40.93
0xa60b3f8a9aa52a78d1e32e073476b5f7fb8e4a77,78736.61,1958,2020,2018,130,8.81
0x0f13a4212aabf6cbb717049a9acf94cbfd2fdaca,87851.98,2257,2021,2022,318,3.82
0xfecf6cc1d2597f671a47cab57bff4c64d88ad44c,61278.32,1406,2023,2024,1,20.75
0xbcae8de26dbd2fb557be0c82f81fcc1404523aeb,74276.19,1940,2021,2024,360,34.55
0xa98b5ac05cdaa16f4af4a945ce1da2e708a7c775,48905.09,1720,2022,2022,150,34.45
0x428be3b9ae0eefa395c5fe936fc0ab4480d43e44,14860.58,4154,2023,2023,95,18.51
0x6d4b43a141b3994dff901d16636b973917ffb621,66377.91,4211,2023,2022,55,48.3
0x4b2880e16eb933d3c2042d385d313ee685e3606d,16180.22,279,2020,2023,27,0.17
0x19a98c65f8737d7f76b3daa0b1166dbe0766b0c7,8991.58,1866,2023,2024,31,36.74
0x766f7a9f8eae6ef2018ae3f31932aa85bf2d0302,57764.01,3414,2022,2019,426,3.38
0xfb89b14db587f0b15ea1ca21310f668c2f2918d5,37731.07,3255,2022,2018,350,47.43
0x4370494c1e8f984ef71c5d52d058afa3633e43e5,17114.94,4396,2021,2018,260,0.28
0x91f539bb2dcbdc9faf9685ce8cbad86fad5dae1f,11686.35,4643,2019,2024,70,23.39
0x45355771929763cf9ef10caf24ef87524daaf173,35318.18,1973,2023,2017,63,28.56
0x484340221433d9fa2d7ee983b99d1320613eda04,44137.78,2086,2023,2017,190,35.37
0x0ea0b2e708ec4b31b78155742b33eb9487a137b2,52326.58,3885,2020,2020,127,13.08
0xfe3006ee063cd2d21a42d95f443b2d9b65876ae1,38493.57,1844,2024,2020,81,5.91
0x047bc789fa8e0086f3ede29e7a5f65c2213a9582,23159.1,1356,2019,2022,73,16.21
0x512b58ebd7cdb7ef077262d26d7840787f550234,67322.34,754,2022,2023,108,27.26
0xb16002b60affc86fe4d8cfe0fc6a6c9a9e031918,30493.51,3213,2024,2021,478,31.79
0x44cd02f247e0429d326cba73bd4bbe055cd87994,68923.84,4744,2024,2024,312,12.81
0x117ae8528a39fb855ae915ecd53c7eef2cdfead1,35897.26,3522,2022,2023,274,43.19
0x8aa9a07a4e645d6550ad37b56e57e3187ba62bfb,86266.51,1814,2019,2023,487,25.31
0x7a14a5d2a0767bc9707dc454b9387f81268bb1d2,71919.07,1380,2019,2020,115,14.25
0x4c94f4632d1076fcf97ced9c7f0ad65657d78288,48143.05,2577,2019,2019,51,23.51
0x1cedd63d6123bd15608a3cbc8f536a8b9fad12b6,38420.98,4903,2022,2023,442,23.18
0xf2de00a6bb71d928f77fbb29501aa4cd877d098a,9903.44,4328,2019,2020,326,38.42
0xa4d70adfc0979dc9e3fcff89577f7fe0471608c9,86978.86,2278,2024,2023,44,22.87
0x1351a50dd2b5176d2e09a89de3a43763a4fcad55,12687.54,1746,2023,2022,29,11.38
0x10bc73e0aa6565cef528250582a2792a0056e4c8,71167.46,4702,2021,2018,269,38.18
0x9aaafa9e793fc4a99cd75f3a41046fbefcaca357,77887.67,3482,2019,2018,166,42.96
0xd213fe332ad0ffb3c8f2315c0b236f2903647c63,73499.38,2848,2020,2023,92,5.0
0x0c986075b276603ef85b09600e33f43c25a0d77f,55017.37,3616,2022,2021,467,40.43
0x136bfe41fcf53e0b8a85ea0468a7a477d8617a66,44455.47,1539,2019,2019,300,24.45
0xc713f5e165c5c8dd347c7340903ff9ececd75fdb,13898.78,1743,2023,2018,124,5.48
0x60a7af28e249a3cd7cf51eb34dabedffe3869b88,39262.26,3611,2022,2022,441,9.09
0x24333ade32a3381b7fc61484950fbd5ab6eedd26,47371.01,707,2022,2022,281,40.98
0x74067a0aeb88730c9e1fd3791e1e1ff864c29053,72935.41,1181,2024,2021,137,14.76
0x7c4f091a22fb09895996df40e77f8ea33d82ada0,69702.48,2067,2021,2023,244,34.78
0x750a0901dcfbb4bf5bbd6006d24c421afb869e66,67590.5,4216,2019,2018,493,42.45
0x8be24977e3f39498d18e778999fcfe7e17e4abce,53396.16,2569,2021,2018,434,7.11
0xa0fc916f4f6dba561143585c29b93a6a47a561e0,64802.22,1386,2024,2024,475,8.74
0xe6ca75e54663b1d896e8709f7a3789d4012aeb00,28164.35,974,2021,2017,87,6.98
0x87439cb1d4f4ce732c0bf00904cc2bb014bcb42b,54917.25,4509,2021,2018,135,2.3
0xd95f9f661b9f5d4ff65711f4b7412f34bab5ab0d,32305.86,1333,2024,2024,441,16.36
0xdd1f76afad7d402fcb0937fec197755818128184,27598.5,1359,2024,2023,184,11.23
0x506a0b31c403a424d123862fd29197c666620b19,38377.23,160,2022,2024,164,26.02
0xc361074b23f299d5b5337631b0155b8fccf547dc,27347.54,1868,2020,2021,292,25.22
0xb388019a0d97a9442306af62fdf194e1609eaa73,9344.45,2790,2022,2021,121,15.46
0x6b70974b1a2b87222e4ac3063e96c4221c6bd2f6,32165.82,3533,2023,2021,426,0.42
0x47c9214835e3fded88f5363e6f1450008429bbe9,61649.25,331,2024,2022,100,45.21
0xdccdd9c926fb08c81f4e63ee16bccb13e9d81c65,4573.91,1700,2021,2017,202,23.17
0x8e467348edbac780baf491c33fae06596ed70d02,27604.0,3663,2022,2017,179,0.53
0xa721ad2ba55b4bacadcc31ce829b2d56b32cb5ac,58957.39,1619,2021,2023,307,32.14
0x5c76e3e5907e63659892b1808146de45940727cc,38690.36,2418,2020,2018,179,22.29
0x8630d3144297718e130dbb1d4da01181827915d4,68875.07,1664,2021,2020,114,8.95
0xf38de86724fa10beb863b334a42eb428b52fb767,64492.22,238,2024,2024,309,23.78
0x4137a065f087ce55f1c06132dc29d8d27f810eec,96347.19,3565,2021,2022,492,26.56
0x303819cb2f65a58827b4e38c33549d17cd4f4339,87574.55,1508,2019,2022,167,28.11
0xde64aa73e7bb9e4c744eee6c9c6ec2be81f880c2,98485.41,2032,2019,2022,36,26.05
0x418dedcd64c56d7c52d914a94d7c0ef3bd627f9d,46589.08,1001,2024,2019,256,17.4
0x63de11dfc38994ade8aefaaed7b58000d3e51d83,19620.47,32,2022,2018,432,15.24
0x2ba930d3d8e80ed4706c96e422c757ff11d42b94,69878.02,631,2022,2019,156,3.8
0x0db1c7738d02665459fc35d14fa5f53c3d4191cc,93906.67,1491,2024,2023,202,14.66
0xd2fd5a43a4fb01e3bfb7ce1a9f764377a5c6a083,70475.52,3045,2023,2020,415,29.29
0x68ca492f96f8cf9bbf5df95ff87eef4b2d882e02,51599.53,491,2022,2019,74,39.95
0xf8ffe021f572de759cc8097ba34d44ff18a23abf,30569.34,4736,2019,2020,303,14.73
0xe79aaa302ce07fe60c105d8b85e53e62783f0971,27707.14,4604,2020,2021,489,1.93
0x221f532a97bed52dcca30af7a355491f2a197420,12480.3,48,2021,2017,376,2.84
0x24659f135bbeac0574b41314c4d12c732d06a750,22524.16,311,2023,2024,87,0.28
0x3fffabec1e4736c2e0fd6aba0afe1c9020f93d18,2975.67,3103,2024,2017,309,6.71
0xd6f5a6066f2398889a8f48cffc456eea0edfea34,38655.18,2032,2019,2024,200,36.93
0x96b7ad1987608dd2b823e2694cb400cb6defb8ff,32388.03,4705,2024,2018,442,42.38
0x327f78dcf82121bdc5431b38d33cfbcdc8c15c11,82254.89,2635,2019,2022,231,14.83
0xad8d3e3f85755f76a2d5610ce95a9b54c3458fdc,66267.53,3702,2019,2023,166,13.48
0x268a09e996fb7be34615cf308ddbde0c7da4d6f1,27375.65,3548,2019,2019,101,48.37
0xcbd3c1381ef66bdea1d8a1d0a81658e4f4268cda,47.72,691,2024,2019,201,8.82
0xa4b852c6e28477bf50f5c5ac9e4a938fc1236aec,80517.95,2856,2019,2021,272,33.51
0xec05e3b40007e150e25b78548ec895632ff1d58f,61407.67,2247,2020,2017,480,6.13
0xf37e5b95160fce162a7341f2dd00b0c31f60340f,48754.23,861,2022,2019,212,27.36
0x81e1aac178d79f76264eae652555b676016d2d15,94856.27,1404,2023,2022,257,49.04
0xd0a9553aa037c96f9ca39be2260d86a8c3ef65da,70964.68,1180,2020,2024,315,7.2
0xc8b86cd17d815f65ad4fc1ac2dc5d6579bde2712,79375.94,2126,2023,2023,409,26.31
0xb7d2cb9983f33d53e1d41a4aded1cfe633822cf9,28949.92,4573,2020,2018,319,10.85
0xa5126108adcdab5d4a834de68885c71b7bd125a0,55602.92,3663,2022,2017,499,49.68
0xdb00bbc4cdde2b2a04967448bdbd5a1f91e2f554,4306.11,2143,2023,2017,139,17.79
0x1c4af31d671007d9e03f64cee99548df8aaff298,57076.56,4334,2022,2018,485,7.05
0x67b22d54342fca7023ac9e8c1ddbf8b35aac16ce,47958.82,4373,2019,2018,200,9.56
0x4ce4919ec7aeee942ed73c7a9fb4351d5cc4f581,18483.74,2074,2023,2021,416,30.25
0x58e1b1adca9fd4f30eb3a98328678282753716ff,25729.86,1358,2019,2022,476,11.4
0xf59e04d3c17968ee6e3ffe661e2be3473b3d5d39,83482.71,2168,2024,2023,341,26.25
0xcaa8b597b7609cbbdf5bf031fc6c06beefc3c367,17453.6,2814,2022,2021,245,33.29
0x58974a3240847d2d2eb737960d7fc0615dd96928,78249.22,229,2021,2017,19,47.1
0xaf0e66f83324994661e239f7db42c087f63831d2,69567.86,4463,2021,2024,0,38.42
0xbe3dfa6b2c440bc6c6b846ceb0f8878fab0fc798,37212.51,1926,2019,2017,215,1.59
0x56548b974691a8a84f32320e74443ddedfbb8127,44920.31,2810,2020,2022,189,48.72
0xb652b9df80eb8f3fb0006e4dac0ce26d0c2fd1fc,387.08,4123,2023,2023,468,28.62
0x1e6def74258ee64d296a23f3b671f36848c3659d,98629.85,3813,2023,2021,176,8.06
0xf974e91dd1eab16ff02ba119a77b28eb469f7f94,23893.4,3224,2021,2019,43,41.23
0x3cbaa4af93b3fd0d3bdf33dd8f7926b4e5145457,38977.38,4777,2019,2018,233,14.12
0xb9210ac200d8e9d51385df397d8dd737d8f7c8bf,22225.61,3194,2019,2022,118,4.12
0x17d65f224cee59a0a855c937b76c4585e1bc19e6,85794.84,4641,2021,2019,203,46.75
0x21056d46557d5adfcdab7de64c1cf8a44ac0e82f,96824.25,624,2019,2020,450,40.0
0x673df157602a997ae3ca31fc8061e72f35388ad1,54134.01,3411,2020,2023,376,15.7
0xda97f071314861c60078b53583434e0f6a85ff0e,7249.98,2043,2021,2022,402,28.94
0x3575f10567db5d5de6812de5987c4fccbc7baca9,7455.46,3863,2020,2023,371,33.32
0x82436b3a3c90f9a77e9fcc9f9014ce8334f3770a,97359.26,3995,2019,2017,311,37.72
0xb77c947275dfde145fd794a9e92dcff347c4f64d,55642.99,3922,2021,2020,19,1.99
0x88324a09576319e96c14676b8ecc86475ce11e38,10910.84,3058,2022,2023,341,12.5
0x8467560d8b60234ef1f36ff09e2ed3b35ad2e905,2529.58,4002,2021,2022,34,16.81
0xdc11e8be95da9262de28586766da6d84374664c9,8709.91,1243,2023,2020,172,44.83
0x9a8a596ac434a6b6faf62fb3b60179dd7c9e75a9,88757.91,781,2021,2017,322,1.69
0x0f0a71c1dadf0679b731e912488b84b2586c26d8,46009.44,3829,2023,2021,196,24.08
0x66544fd366eac29b32f8ca320cb03a94865197f2,99792.13,2747,2022,2019,164,31.61
0xbb9be92461580955e4da2110236046a03ea46962,20362.54,4702,2021,2017,483,5.15
0x1ce0877067250f3500849d75c6e2d6f4f5ab63b8,10133.78,3576,2023,2022,169,45.64
0x4bc4b8fc32bfa22ccc9a3f1d5970a6629a51b685,75145.52,233,2020,2023,120,26.3
0x796ca868304516241486e8da942ca3da4d983205,70277.82,4986,2022,2024,233,18.85
0x59e8211f71db5c4cd6ca7c36c8f8f56fba667501,76429.88,1296,2024,2020,80,34.72
0x9368c9a6664e7202aaeac23e784fb79247f80909,90975.85,1508,2022,2020,382,21.84
0x1d90fcd34a34209e33134da0efca9ff1cb88f947,11627.76,2854,2022,2022,459,5.8
0xa8b9b262b186032c7953c030963b97c4fa803935,9304.28,605,2019,2024,269,13.31
0x2a588e56e05b0bc805c34b0ebe816b3686368f09,80915.97,4475,2020,2017,7,11.23
0xf8df6d28b2be81bb42abd63d67d342289919caa8,10909.38,4370,2021,2020,194,17.45
0xbe51a6cc28c12c97530416374d181faa99afac3c,33550.98,2372,2020,2022,126,44.85
0x9f8b4c26a624866cb0e03a030a69ab6691d10a65,40490.79,1217,2021,2024,272,27.52
0x7f86f2be03f63d15aa74be9448a241d5e533c5df,94469.02,4696,2023,2021,33,42.19
0x67a7fe73f50dbddd5eca86e6febecd9c5d60dc1e,44005.39,4488,2022,2022,440,20.51
0xce4bfcf6d3c32383793b303ae638565d2ecd82de,66114.27,620,2019,2017,344,49.31
0x73eab7de471dabe4e95124b5ea544f543ceb2fce,32479.17,621,2021,2021,87,40.51
0x053ddb1010de134c5a645992e032ef09add7121a,43147.72,3168,2023,2018,354,14.88
0xcc78e0857ff2e7e78302c18a7b5a7bc2414e7d16,1246.76,1658,2019,2023,458,15.95
0x8cd04907de1289f600035a23993ec8fe004e0faa,40753.6,1150,2019,2021,3,12.48
0xa5cd2e37a101b17ac9804ccd26433bf55940a2e9,79251.78,3045,2024,2021,93,18.61
0xbdd18d01ae8d9714fdda3150a17caeeac8be145b,53164.72,1,2022,2021,480,5.81
0x8de5079e292facd250dc009c2e4873d55036dbda,86172.61,1781,2019,2021,124,23.05
0xfa625aa7c8e8ee20846c4c558c5bb10027c6c8ab,20977.22,1876,2023,2023,298,36.67
0xaad195a117a9d65bd203507a74b8f54e8850b3fc,48414.08,3786,2022,2019,473,34.55
0x3c6b08341761404237d9f8a581c8a34575f6a63d,543.71,3,2023,2018,256,23.29
0xfe52b2216a44ebf0aa17fec2bab415d0482f2baa,67221.52,174,2023,2022,148,1.69
0xa15190b334914c073bf9a0c9a78022579af1ca8a,95990.66,3337,2023,2022,331,27.15
0x156d4a46039567f2bb5d1a598dc9df6392b67d6e,49181.56,56,2022,2018,393,3.55
0x1b3381d353d045d09b5c85ef0ffddbf1b7737967,41032.98,4529,2020,2024,472,10.3
0x71769f13b652b2918e2ce26363c44e5d3eae1ae7,75778.65,1609,2023,2022,479,11.04
0xf79b40b17848347f745c837ff4696c402a1ae812,18295.83,2259,2022,2017,434,20.29
0x4806b693797e84b516e8c63ade74f4afd3e7ed16,4073.36,627,2023,2019,85,5.33
0xe276b393f8fdc213385febd70e1de8062782354c,77598.56,4964,2021,2020,44,47.19
0x269fe29d09af9609bc5c357acae2617c93167c4e,7106.84,656,2019,2022,491,24.24
0xfe71992e9ec33754e1da15eb49c52d25133eacff,43354.49,622,2019,2024,234,46.82
0x54cad3ad243f2c43a0c525e1458766e379c96af3,73810.22,427,2020,2024,384,35.63
0x0c0f451713d5a1bd6212c5e03c584924f615acb4,92505.89,2846,2024,2017,310,48.0
0x42e8d475291158b442dfab321da394e413a440ee,11744.81,4815,2021,2017,206,9.91
0x24af1a197386fcb51d86d9be05a465ca996c86be,47166.98,1864,2019,2021,237,8.17
0xe063851deff64817ae97b107fa388b41dd162887,33137.04,2020,2021,2022,253,8.68
0x2a71808d889846d37e4b03c503a450cbbea0b8d3,80725.78,349,2021,2018,415,35.73
0x19ed9d728ffaaeeb8baf1f4b53f60323fdc577da,37519.79,2286,2022,2024,23,26.62
0x8eaf7c3b4c7bf68cee50be730a2117c235618dd2,44328.94,4789,2022,2020,260,36.75
0x9bf1f6cbdca081e8f2db68e031038bdaaf42a069,90789.33,4300,2021,2018,53,18.6
0xc67cd078dea379e414b3da69fbd72683ab343903,52471.18,4607,2022,2017,187,4.26
0xf3ea99bfc32462aa1c191d7cafdd290ab9c8411f,21528.31,326,2021,2017,272,22.01
0x38a73088886f83ab38198b3b68ea772b60a8ed71,32485.61,1178,2022,2018,361,33.1
0x3fd1c50e9b00fe58da08fe7e823cc6bda24f497d,25894.64,4185,2022,2023,159,33.17
0x7e61e5f97889ab99b07070ed7176f58b1a2ba53b,52468.36,3148,2022,2023,168,1.59
0x94a59d4d9af671b2ec73d1407b4e3c9601c9b530,81048.35,444,2020,2023,283,36.45
0x3405dfcc30bddf11adafa05b4524fc0a64e8c571,89529.24,4979,2020,2017,71,23.99
0x3074d4801d1559284e6dccef004fec2429d08b40,83352.88,4146,2019,2020,395,46.51
0xb13aa4c8250ee6b21e7f612371d3eb9aa5ab8fc8,20983.91,1745,2022,2021,292,18.28
0x39961d659f03d9eaf1cecf44fc8d94deb1dd3af1,82250.8,1225,2023,2017,236,37.9
0x35eab52a286c840afe41d1c8563d991fca376019,16381.49,1515,2023,2022,165,16.25
0x6a2463c35749779f2592a39ded79657bfba236bd,8762.17,3388,2023,2023,307,45.08
0x97fe2eaf03ac83e414f151c49c41f39e1ccbac30,59883.79,338,2022,2021,69,22.42
0x7372a3b1eeae1997a2caf7bf1daedfde19afb44c,99878.52,2418,2021,2022,87,9.46
0x482a3e85aa05f78d21e9b962e36a6320b8c97a73,46405.92,3136,2020,2023,277,7.95
0x0197449bb4d6e2c3a5a98d42c2a85f7eb606db86,98440.07,3601,2023,2023,144,4.14
0xf760344b38c2f5ce9baf4fc527d57d157442d01c,25056.16,4957,2022,2020,148,2.93
0x4b2d40e16e7b1c875c9cedc01b9178fca1af0c8c,18856.97,3433,2022,2017,136,19.15
0x2534bb5c58b252cd48afdde1b9a47ef970bad7b7,96935.14,3910,2021,2020,9,37.11
0x90d0edd5b5270541a96b470aacbe40b388625e85,1308.35,2794,2023,2020,428,35.46
0x634f6b5311784a336d69924be32ee2baaa3d5a8c,80238.0,3052,2022,2022,498,2.07
0xe002feaf524d7eff05c99ca2d48c1cb4f5bcee8f,36193.56,3704,2020,2020,115,24.85
0x4e90edf72b2231d6573696f5fd739a53894c4bfd,81280.95,4704,2022,2023,28,24.26
0x3baf810fe46d7c24ea24367184f1ba3d2dbd54d3,43474.55,3863,2021,2022,185,27.61
0xe74877d07619aa5230f89be34c6bf47660612d04,17915.92,4625,2020,2020,288,28.95
0xc613c31402bf5475bdb69a7a5de7006251307b8e,28730.47,1655,2020,2021,393,37.11
0x661cd3613d84aaf131981dd80903465260ac21c0,42558.66,2185,2022,2021,493,40.12
0x0cd889e4f6286e6ac9ee11e3562c72417a5b0f61,87216.5,199,2021,2023,316,8.28
0xf3005bd5cdc0802dcb3f289294ef58595602ca20,91515.43,3915,2023,2022,311,45.15
0x198654bbf1a592128ae12076d70e3024827f43e9,96996.83,4919,2024,2021,443,20.2
0xc0b32ab633ecf259a84de4f88642beadd91b5317,29224.09,1297,2023,2023,337,33.02
0xf9e4f57b2b5942e656bbd24b14b5bdf2f61dcfb1,81845.89,3913,2020,2021,191,7.0
0x90eb7a7ee4fbfbae17be9ebf7e045f4367514070,75692.94,617,2019,2020,318,41.82
0x3ddfa60b7a5758277b44f95d43696887d74a9d5f,77839.92,3810,2024,2021,108,21.63
0x94e0e19eecae4dc0f1c0f5459a454fbfa78d3bb3,58770.09,1751,2020,2017,269,40.06
0x6dbc4f3b0c025e17d64225fcaffd396e8906fc32,79497.44,3462,2022,2024,98,47.39
0x34b464b0da9e5544f62a05b03b92a0b754833b4b,60445.79,2001,2024,2019,194,12.04
0x64126b5ee22539eca8aca8489d498a5d1c219670,47710.94,330,2021,2022,255,12.38
0xbb577b50d538297a1392c3b49028d02c49af315f,24039.74,3669,2023,2024,402,14.35
0xe6ba29dee95954aa16268adfaf3e3547618f3f3e,18639.98,476,2019,2023,437,2.8
0xce943818a6a5ddef161ce0f1c44612b92f7cf642,7096.13,4619,2022,2022,5,49.08
0x10352522fb3d31aad0dbcaa5139c1e552b1212c3,70524.59,3679,2021,2024,263,8.47
0xfe75ce7fa4f34be6adbe74b58dddd675eec37cac,50055.13,967,2021,2020,134,46.42
0x2c35aae2ddd3e4fa86749de613e886fd2ccc892d,46290.9,1872,2023,2018,344,4.2
0xef52bd1881f7021cdb67a6fe2be1bd1baf304908,20112.3,2440,2020,2024,422,28.04
0x2dd909060d9415d2e31a5df28598da0d5116944a,21909.54,2842,2021,2017,196,26.75
0x840b3a286706e668204089516d7289bfb5db049e,72963.92,2894,2023,2020,383,45.46
0x77c636ae31be92bf2df1ea8178cd364fc0ece986,85693.11,1921,2023,2019,244,15.94
0x31ad336bde9e8c51062a8eb146758190d619a936,42842.99,640,2023,2019,326,23.01
0xf76212bcc5fcdb7110c02ba7f682d9b2811cc18b,80032.92,3594,2021,2018,390,45.39
0xc094f215ad87d46c7fe99becc4a5cf77b4115572,86449.29,952,2020,2022,74,12.76
0xcb35e089408ab02a58c212503474d933b725fdad,64244.8,2612,2019,2018,489,4.88
0xc172c66ea88b0bee6010ebe432bbba45f906f47d,60842.86,1268,2021,2020,217,15.14
0xb72e76d3b61bdfb3cb59a64dd965b16d24c3a5d6,63296.39,3017,2020,2024,456,10.04
0x55d72f17e59d1ee58c4bf254bd5d6fd1032c5a7d,96969.19,1399,2019,2020,286,1.02
0x8ef2d28b37cfef80579013db4f4ccb40414bf71c,64850.11,330,2023,2018,438,35.71
0xedc22824e81a7a41fa8556c96b1881d86496b829,22510.47,4788,2023,2023,380,30.45
0x87fc09b86d90270afca223495ce8a24d8c9a4310,94439.27,2297,2021,2023,213,23.54
0xf1edb284febaf122b722ba49af4d8db6f341c0e9,75546.43,682,2023,2024,171,47.84
0x7dbe9b7cb076c07d54605ea7852193153a77285f,63622.31,4033,2024,2022,152,37.56
0xcd32b0e405dd3da239fd36caff19a54e2d5f42b2,62456.89,1269,2021,2019,174,23.62
0xdae6cfd3a4a0dd812e3b5b43883c04b3c951df45,33170.52,2844,2024,2023,232,5.35
0x7b68d17f4bcbbb05a0fca835510a9d092ab742fd,29505.63,488,2019,2023,162,25.33
0x6bd5a50a522cdcf870f6358999da0f793b204c09,10069.7,2734,2022,2021,20,14.1
0xabd784311a01dc0ebfa97c038ea7a91747df7cac,13481.1,2796,2024,2018,75,8.18
0x17f84605c8bd7defa9e3c86089d9eaf37a9b6605,44180.71,257,2024,2018,133,17.13
0x3de1baa78f28475e4675844c6491c9b7f941bdac,37092.76,583,2024,2022,486,22.08
0xbe3a61fb0e4dcc8cbc9ded0ddd7b563007bab123,52018.31,4454,2024,2020,278,13.32
0x720bf6104e12396121e0f1985e3342200b30053e,91191.27,1832,2020,2020,394,49.49
0xd766a979af94fd1ed1e23a92db98ab641a33a010,80638.2,2236,2019,2023,412,31.78
0x89f597791ae0af63bad24c80a684799bf3aeb97e,16119.7,1430,2024,2020,208,8.95
0xf513a32e38e5a93211f78229680f25688c003b0f,11940.1,2053,2022,2023,309,39.78
0x152af4dfd74c0bced6aaaf463ec24f0515175b6b,51774.23,4817,2019,2024,490,7.88
0x687d0455e284d822e01c7708cdcb5ab4dcbb1c3e,63332.2,3941,2023,2018,320,42.06
0x62a02e5437aad814b86a827f1638ef2d0242c4b7,84765.12,4702,2019,2018,331,20.14
0x205c72fb6c4121a7bd3cc2dd058298e5f2d4537f,15437.32,3943,2020,2024,166,47.21
0xa2596fa74490785037cfe7b844847dfbf4714e48,63630.26,4860,2023,2022,278,7.76
0x91dd0d4459b11e37f71d439cb09c9b34c7bd97af,79992.04,196,2024,2019,291,29.42
0xb89613517a0652250b5715899c577007ca1c76bd,88901.95,1260,2023,2018,178,49.4
